SERIES,DESCRIPTION
IUDBEDR,Official Bank Rate
IUDLUST,Daily average rate of discount - 3 month Treasury Bills - US Dollar
IUDVJND,Daily Eligible bills discount rate - 1 month
XUDLERS,Spot exchange rate - Euro into Sterling
XUDLUSG,Effective exchange rate index - US $ (1990 average = 100)
XUDLUSS,Spot exchange rate - US $ into Sterling
IUMABEDR,Monthly average of official Bank Rate
IUMALUST,Monthly average rate of discount - 3 month Treasury Bills - US Dollar
IUMAVJND,Monthly average of Eligible bills discount rate - 1 month
IUMBEDR,End month official Bank Rate
IUMLUST,End month level of discount rate - 3 month Treasury Bills - US Dollar
IUMVJND,End month level of Eligible bills discount rate - 1 month
XUMAERS,Monthly average Spot exchange rate - Euro into Sterling
XUMAUSG,Monthly average Effective exchange rate index - US$ (1990 average = 100)
XUMAUSS,Monthly average Spot exchange rate - US$ into Sterling
XUMLERS,End month Spot exchange rate - Euro into Sterling
XUMLUSG,End month Effective exchange rate Index - US$ (1990 average = 100)
XUMLUSS,End month Spot exchange rate - US$ into Sterling

DATE,IUDBEDR,IUDLUST,IUDVJND,XUDLERS,XUDLUSG,XUDLUSS,IUMABEDR,IUMALUST,IUMAVJND,IUMBEDR,IUMLUST,IUMVJND,XUMAERS,XUMAUSG,XUMAUSS,XUMLERS,XUMLUSG,XUMLUSS
27 Feb 2013,0.5,,,1.1545,84.4458,1.5135,,,,,,,,,,,,
28 Feb 2013,0.5,,,1.1609,84.703,1.5179,0.5,0.099,,0.5,0.11,,1.1594,83.8242,1.5478,1.1609,84.703,1.5179
01 Mar 2013,0.5,,,1.156,85.3354,1.5009,,,,,,,,,,,,
04 Mar 2013,0.5,,,1.1583,85.2195,1.507,,,,,,,,,,,,
05 Mar 2013,0.5,,,1.1607,85.1531,1.5119,,,,,,,,,,,,
06 Mar 2013,0.5,,,1.158,85.34,1.5054,,,,,,,,,,,,
07 Mar 2013,0.5,,,1.1503,85.449,1.5049,,,,,,,,,,,,
08 Mar 2013,0.5,,,1.1496,86.101,1.4924,,,,,,,,,,,,
11 Mar 2013,0.5,,,1.1446,86.0287,1.4896,,,,,,,,,,,,
12 Mar 2013,0.5,,,1.1432,85.9345,1.4885,,,,,,,,,,,,
13 Mar 2013,0.5,,,1.1524,86.1421,1.4924,,,,,,,,,,,,
14 Mar 2013,0.5,,,1.1596,86.0107,1.5051,,,,,,,,,,,,
15 Mar 2013,0.5,,,1.1583,85.3317,1.5134,,,,,,,,,,,,
18 Mar 2013,0.5,,,1.1659,85.585,1.5109,,,,,,,,,,,,
19 Mar 2013,0.5,,,1.173,85.8391,1.5118,,,,,,,,,,,,
20 Mar 2013,0.5,,,1.1685,85.8765,1.5132,,,,,,,,,,,,
21 Mar 2013,0.5,,,1.1744,85.719,1.5179,,,,,,,,,,,,
22 Mar 2013,0.5,,,1.1726,85.3478,1.5239,,,,,,,,,,,,
25 Mar 2013,0.5,,,1.1786,85.5727,1.5183,,,,,,,,,,,,
26 Mar 2013,0.5,,,1.1786,85.4889,1.5155,,,,,,,,,,,,
27 Mar 2013,0.5,,,1.1822,85.7337,1.5111,,,,,,,,,,,,
28 Mar 2013,0.5,,,1.1823,85.4463,1.5181,,,,,,,,,,,,
31 Mar 2013,,,,,,,0.5,0.087,,0.5,0.07,,1.1634,85.6327,1.5076,1.1823,85.4463,1.5181
02 Apr 2013,0.5,,,1.1783,85.297,1.5128,,,,,,,,,,,,
03 Apr 2013,0.5,,,1.1781,85.0573,1.5136,,,,,,,,,,,,
04 Apr 2013,0.5,,,1.1809,86.0434,1.5179,,,,,,,,,,,,
05 Apr 2013,0.5,,,1.179,85.8865,1.5353,,,,,,,,,,,,
08 Apr 2013,0.5,,,1.174,86.3753,1.5282,,,,,,,,,,,,
09 Apr 2013,0.5,,,1.1713,86.2252,1.5296,,,,,,,,,,,,
10 Apr 2013,0.5,,,1.1712,86.2462,1.5326,,,,,,,,,,,,
11 Apr 2013,0.5,,,1.1727,86.0424,1.5394,,,,,,,,,,,,
12 Apr 2013,0.5,,,1.1733,85.9655,1.5367,,,,,,,,,,,,
15 Apr 2013,0.5,,,1.1702,85.9944,1.5312,,,,,,,,,,,,
16 Apr 2013,0.5,,,1.1645,85.8989,1.5291,,,,,,,,,,,,
17 Apr 2013,0.5,,,1.1681,86.2098,1.5235,,,,,,,,,,,,
18 Apr 2013,0.5,,,1.1689,86.2022,1.5291,,,,,,,,,,,,
19 Apr 2013,0.5,,,1.1664,86.5197,1.5258,,,,,,,,,,,,
22 Apr 2013,0.5,,,1.17,86.6737,1.5246,,,,,,,,,,,,
23 Apr 2013,0.5,,,1.1744,86.7236,1.5284,,,,,,,,,,,,
24 Apr 2013,0.5,,,1.1748,86.8151,1.5268,,,,,,,,,,,,
25 Apr 2013,0.5,,,1.1872,86.5666,1.544,,,,,,,,,,,,
26 Apr 2013,0.5,,,1.1891,85.9385,1.5492,,,,,,,,,,,,
29 Apr 2013,0.5,,,1.1827,85.8296,1.5494,,,,,,,,,,,,
30 Apr 2013,0.5,,,1.1803,85.2133,1.5564,0.5,0.059,,0.5,0.05,,1.175,86.0821,1.5316,1.1803,85.2133,1.5564
01 May 2013,0.5,,,1.1788,85.2465,1.5552,,,,,,,,,,,,
02 May 2013,0.5,,,1.1868,85.7276,1.5511,,,,,,,,,,,,
03 May 2013,0.5,,,1.187,85.8403,1.5568,,,,,,,,,,,,
07 May 2013,0.5,,,1.1821,85.9343,1.5469,,,,,,,,,,,,
08 May 2013,0.5,,,1.1816,85.5816,1.5565,,,,,,,,,,,,
09 May 2013,0.5,,,1.1833,85.9007,1.5496,,,,,,,,,,,,
10 May 2013,0.5,,,1.1837,87.1429,1.5355,,,,,,,,,,,,
13 May 2013,0.5,,,1.1818,87.0886,1.5344,,,,,,,,,,,,
14 May 2013,0.5,,,1.1755,87.3478,1.5257,,,,,,,,,,,,
15 May 2013,0.5,,,1.1838,87.7822,1.5225,,,,,,,,,,,,
16 May 2013,0.5,,,1.1852,87.4361,1.5308,,,,,,,,,,,,
17 May 2013,0.5,,,1.1848,88.2618,1.5191,,,,,,,,,,,,
20 May 2013,0.5,,,1.184,88.0223,1.5222,,,,,,,,,,,,
21 May 2013,0.5,,,1.1762,88.096,1.5141,,,,,,,,,,,,
22 May 2013,0.5,,,1.1683,88.4752,1.5045,,,,,,,,,,,,
23 May 2013,0.5,,,1.1676,87.8846,1.5065,,,,,,,,,,,,
24 May 2013,0.5,,,1.171,87.6663,1.514,,,,,,,,,,,,
28 May 2013,0.5,,,1.1695,88.3584,1.5035,,,,,,,,,,,,
29 May 2013,0.5,,,1.1657,87.6903,1.5115,,,,,,,,,,,,
30 May 2013,0.5,,,1.1655,87.2154,1.5216,,,,,,,,,,,,
31 May 2013,0.5,,,1.1698,87.5696,1.5161,0.5,0.0443,,0.5,0.04,,1.1777,87.1556,1.5285,1.1698,87.5696,1.5161
03 Jun 2013,0.5,,,1.1739,86.9704,1.5295,,,,,,,,,,,,
04 Jun 2013,0.5,,,1.17,87.0314,1.5293,,,,,,,,,,,,
05 Jun 2013,0.5,,,1.1762,86.7834,1.5392,,,,,,,,,,,,
06 Jun 2013,0.5,,,1.1765,86.1235,1.5523,,,,,,,,,,,,
07 Jun 2013,0.5,,,1.1753,85.5756,1.5538,,,,,,,,,,,,
10 Jun 2013,0.5,,,1.1767,86.0701,1.5526,,,,,,,,,,,,
11 Jun 2013,0.5,,,1.175,85.2581,1.5597,,,,,,,,,,,,
12 Jun 2013,0.5,,,1.1762,84.7216,1.5687,,,,,,,,,,,,
13 Jun 2013,0.5,,,1.1789,84.3719,1.568,,,,,,,,,,,,
14 Jun 2013,0.5,,,1.1752,84.3734,1.5677,,,,,,,,,,,,
17 Jun 2013,0.5,,,1.1772,84.4061,1.5713,,,,,,,,,,,,
18 Jun 2013,0.5,,,1.1655,84.6864,1.5608,,,,,,,,,,,,
19 Jun 2013,0.5,,,1.1682,84.3984,1.566,,,,,,,,,,,,
20 Jun 2013,0.5,,,1.1737,86.2409,1.5465,,,,,,,,,,,,
21 Jun 2013,0.5,,,1.1715,86.4577,1.5389,,,,,,,,,,,,
24 Jun 2013,0.5,,,1.1761,86.7021,1.5399,,,,,,,,,,,,
25 Jun 2013,0.5,,,1.1782,86.7597,1.5404,,,,,,,,,,,,
26 Jun 2013,0.5,,,1.1797,86.7619,1.5339,,,,,,,,,,,,
27 Jun 2013,0.5,,,1.1694,87.1882,1.5205,,,,,,,,,,,,
28 Jun 2013,0.5,,,1.1668,87.5574,1.5167,,,,,,,,,,,,
30 Jun 2013,,,,,,,0.5,0.0505,,0.5,0.04,,1.174,85.9219,1.5478,1.1668,87.5574,1.5167
01 Jul 2013,0.5,,,1.1679,87.4302,1.5225,,,,,,,,,,,,
02 Jul 2013,0.5,,,1.1639,87.7476,1.5169,,,,,,,,,,,,
03 Jul 2013,0.5,,,1.1763,87.6311,1.5258,,,,,,,,,,,,
04 Jul 2013,0.5,,,1.1667,87.885,1.5066,,,,,,,,,,,,
05 Jul 2013,0.5,,,1.1596,88.6019,1.4883,,,,,,,,,,,,
08 Jul 2013,0.5,,,1.1611,88.4854,1.4938,,,,,,,,,,,,
09 Jul 2013,0.5,,,1.1599,88.6717,1.4831,,,,,,,,,,,,
10 Jul 2013,0.5,,,1.1624,88.1181,1.4946,,,,,,,,,,,,
11 Jul 2013,0.5,,,1.1591,87.02,1.5115,,,,,,,,,,,,
12 Jul 2013,0.5,,,1.1582,87.1473,1.5118,,,,,,,,,,,,
15 Jul 2013,0.5,,,1.1577,87.3337,1.5104,,,,,,,,,,,,
16 Jul 2013,0.5,,,1.1513,86.8974,1.5125,,,,,,,,,,,,
17 Jul 2013,0.5,,,1.1588,87.1569,1.5172,,,,,,,,,,,,
18 Jul 2013,0.5,,,1.1612,87.3175,1.5201,,,,,,,,,,,,
19 Jul 2013,0.5,,,1.1615,87.0587,1.526,,,,,,,,,,,,
22 Jul 2013,0.5,,,1.1648,86.5313,1.537,,,,,,,,,,,,
23 Jul 2013,0.5,,,1.1626,86.4654,1.5367,,,,,,,,,,,,
24 Jul 2013,0.5,,,1.1602,86.5428,1.5357,,,,,,,,,,,,
25 Jul 2013,0.5,,,1.1571,86.4114,1.5313,,,,,,,,,,,,
26 Jul 2013,0.5,,,1.1587,85.9455,1.5369,,,,,,,,,,,,
29 Jul 2013,0.5,,,1.1581,85.8693,1.5348,,,,,,,,,,,,
30 Jul 2013,0.5,,,1.1515,86.0332,1.5259,,,,,,,,,,,,
31 Jul 2013,0.5,,,1.142,86.0828,1.5164,0.5,0.0361,,0.5,0.04,,1.16,87.1471,1.5172,1.142,86.0828,1.5164
01 Aug 2013,0.5,,,1.1456,86.5342,1.5161,,,,,,,,,,,,
02 Aug 2013,0.5,,,1.1498,86.3264,1.5274,,,,,,,,,,,,
05 Aug 2013,0.5,,,1.1579,86.414,1.533,,,,,,,,,,,,
06 Aug 2013,0.5,,,1.156,85.9084,1.5385,,,,,,,,,,,,
07 Aug 2013,0.5,,,1.1651,85.6416,1.5518,,,,,,,,,,,,
08 Aug 2013,0.5,,,1.1621,85.1503,1.5555,,,,,,,,,,,,
09 Aug 2013,0.5,,,1.1631,85.2024,1.5528,,,,,,,,,,,,
12 Aug 2013,0.5,,,1.1645,85.4385,1.5481,,,,,,,,,,,,
13 Aug 2013,0.5,,,1.1681,86.1073,1.5461,,,,,,,,,,,,
14 Aug 2013,0.5,,,1.1714,85.9177,1.5537,,,,,,,,,,,,
15 Aug 2013,0.5,,,1.174,85.9431,1.5557,,,,,,,,,,,,
16 Aug 2013,0.5,,,1.1711,85.6585,1.5613,,,,,,,,,,,,
19 Aug 2013,0.5,,,1.1737,85.6514,1.567,,,,,,,,,,,,
20 Aug 2013,0.5,,,1.1679,85.3909,1.568,,,,,,,,,,,,
21 Aug 2013,0.5,,,1.1728,85.7899,1.5688,,,,,,,,,,,,
22 Aug 2013,0.5,,,1.1669,86.2901,1.5573,,,,,,,,,,,,
23 Aug 2013,0.5,,,1.1635,86.1442,1.5593,,,,,,,,,,,,
27 Aug 2013,0.5,,,1.1602,85.8015,1.554,,,,,,,,,,,,
28 Aug 2013,0.5,,,1.1649,86.0155,1.5538,,,,,,,,,,,,
29 Aug 2013,0.5,,,1.1716,86.5704,1.5495,,,,,,,,,,,,
30 Aug 2013,0.5,,,1.1734,86.6618,1.5471,,,,,,,,,,,,
31 Aug 2013,,,,,,,0.5,0.0433,,0.5,0.02,,1.1649,85.9313,1.5507,1.1734,86.6618,1.5471
02 Sep 2013,0.5,,,1.18,86.9074,1.5565,,,,,,,,,,,,
03 Sep 2013,0.5,,,1.1803,87.1076,1.5531,,,,,,,,,,,,
04 Sep 2013,0.5,,,1.1844,86.7799,1.563,,,,,,,,,,,,
05 Sep 2013,0.5,,,1.1883,87.18,1.559,,,,,,,,,,,,
06 Sep 2013,0.5,,,1.188,86.4962,1.563,,,,,,,,,,,,
09 Sep 2013,0.5,,,1.1861,86.368,1.5721,,,,,,,,,,,,
10 Sep 2013,0.5,,,1.1851,86.5252,1.572,,,,,,,,,,,,
11 Sep 2013,0.5,,,1.1888,86.2198,1.5814,,,,,,,,,,,,
12 Sep 2013,0.5,,,1.1892,85.9411,1.5826,,,,,,,,,,,,
13 Sep 2013,0.5,,,1.1965,86.1402,1.5865,,,,,,,,,,,,
16 Sep 2013,0.5,,,1.1934,85.6809,1.5935,,,,,,,,,,,,
17 Sep 2013,0.5,,,1.1913,85.809,1.5902,,,,,,,,,,,,
18 Sep 2013,0.5,,,1.1964,85.7235,1.5969,,,,,,,,,,,,
19 Sep 2013,0.5,,,1.1862,85.1705,1.6063,,,,,,,,,,,,
20 Sep 2013,0.5,,,1.1843,85.458,1.6,,,,,,,,,,,,
23 Sep 2013,0.5,,,1.1883,85.2499,1.6032,,,,,,,,,,,,
24 Sep 2013,0.5,,,1.1847,85.2877,1.5984,,,,,,,,,,,,
25 Sep 2013,0.5,,,1.1897,85.2269,1.607,,,,,,,,,,,,
26 Sep 2013,0.5,,,1.1872,85.4497,1.6004,,,,,,,,,,,,
27 Sep 2013,0.5,,,1.1906,85.0254,1.6121,,,,,,,,,,,,
30 Sep 2013,0.5,,,1.1964,84.9123,1.6194,0.5,0.0162,,0.5,0.02,,1.1883,85.9362,1.5865,1.1964,84.9123,1.6194
01 Oct 2013,0.5,,,1.1981,85.0091,1.6204,,,,,,,,,,,,
02 Oct 2013,0.5,,,1.1942,84.6773,1.6229,,,,,,,,,,,,
03 Oct 2013,0.5,,,1.1869,84.5809,1.617,,,,,,,,,,,,
04 Oct 2013,0.5,,,1.1822,84.6327,1.6073,,,,,,,,,,,,
07 Oct 2013,0.5,,,1.1849,84.6542,1.608,,,,,,,,,,,,
08 Oct 2013,0.5,,,1.1846,84.6105,1.6107,,,,,,,,,,,,
09 Oct 2013,0.5,,,1.1787,85.0908,1.5931,,,,,,,,,,,,
10 Oct 2013,0.5,,,1.1799,85.2911,1.5954,,,,,,,,,,,,
11 Oct 2013,0.5,,,1.1757,85.2628,1.5946,,,,,,,,,,,,
14 Oct 2013,0.5,,,1.1789,85.0447,1.6016,,,,,,,,,,,,
15 Oct 2013,0.5,,,1.1826,85.4193,1.5968,,,,,,,,,,,,
16 Oct 2013,0.5,,,1.1808,85.4953,1.593,,,,,,,,,,,,
17 Oct 2013,0.5,,,1.1819,84.5811,1.6148,,,,,,,,,,,,
18 Oct 2013,0.5,,,1.182,84.4929,1.6188,,,,,,,,,,,,
21 Oct 2013,0.5,,,1.1816,84.6619,1.6159,,,,,,,,,,,,
22 Oct 2013,0.5,,,1.1772,84.4101,1.6213,,,,,,,,,,,,
23 Oct 2013,0.5,,,1.173,84.4075,1.6168,,,,,,,,,,,,
24 Oct 2013,0.5,,,1.1713,84.4779,1.6167,,,,,,,,,,,,
25 Oct 2013,0.5,,,1.172,84.5099,1.6167,,,,,,,,,,,,
28 Oct 2013,0.5,,,1.1702,84.6469,1.6131,,,,,,,,,,,,
29 Oct 2013,0.5,,,1.1662,84.8297,1.6058,,,,,,,,,,,,
30 Oct 2013,0.5,,,1.1675,84.8488,1.6077,,,,,,,,,,,,
31 Oct 2013,0.5,,,1.1819,85.1744,1.6067,0.5,0.0474,,0.5,0.04,,1.1797,84.8178,1.6094,1.1819,85.1744,1.6067
01 Nov 2013,0.5,,,1.1805,85.6824,1.5922,,,,,,,,,,,,
04 Nov 2013,0.5,,,1.1807,85.4854,1.5952,,,,,,,,,,,,
05 Nov 2013,0.5,,,1.1906,85.5837,1.6044,,,,,,,,,,,,
06 Nov 2013,0.5,,,1.1887,85.4179,1.608,,,,,,,,,,,,
07 Nov 2013,0.5,,,1.1991,85.9157,1.6047,,,,,,,,,,,,
08 Nov 2013,0.5,,,1.1981,86.1435,1.5995,,,,,,,,,,,,
11 Nov 2013,0.5,,,1.1913,86.0296,1.5973,,,,,,,,,,,,
12 Nov 2013,0.5,,,1.1853,86.1405,1.5927,,,,,,,,,,,,
13 Nov 2013,0.5,,,1.1929,86.134,1.5988,,,,,,,,,,,,
14 Nov 2013,0.5,,,1.1956,86.1452,1.6092,,,,,,,,,,,,
15 Nov 2013,0.5,,,1.1944,86.1099,1.6092,,,,,,,,,,,,
18 Nov 2013,0.5,,,1.1913,85.8354,1.6113,,,,,,,,,,,,
19 Nov 2013,0.5,,,1.1905,85.9309,1.6103,,,,,,,,,,,,
20 Nov 2013,0.5,,,1.2011,85.9462,1.6173,,,,,,,,,,,,
21 Nov 2013,0.5,,,1.1995,86.4101,1.6149,,,,,,,,,,,,
22 Nov 2013,0.5,,,1.1971,86.3497,1.6186,,,,,,,,,,,,
25 Nov 2013,0.5,,,1.1961,86.5804,1.6154,,,,,,,,,,,,
26 Nov 2013,0.5,,,1.1932,86.3333,1.6181,,,,,,,,,,,,
27 Nov 2013,0.5,,,1.1992,86.5439,1.6277,,,,,,,,,,,,
28 Nov 2013,0.5,,,1.202,86.4764,1.6347,,,,,,,,,,,,
29 Nov 2013,0.5,,,1.2032,86.4542,1.6383,,,,,,,,,,,,
30 Nov 2013,,,,,,,0.5,0.0676,,0.5,0.06,,1.1938,86.0785,1.6104,1.2032,86.4542,1.6383
02 Dec 2013,0.5,,,1.2074,86.8497,1.6368,,,,,,,,,,,,
03 Dec 2013,0.5,,,1.2079,86.6483,1.6414,,,,,,,,,,,,
04 Dec 2013,0.5,,,1.2057,86.8853,1.6344,,,,,,,,,,,,
05 Dec 2013,0.5,,,1.1951,86.4395,1.6321,,,,,,,,,,,,
06 Dec 2013,0.5,,,1.1951,86.4969,1.6354,,,,,,,,,,,,
09 Dec 2013,0.5,,,1.1944,86.5622,1.6387,,,,,,,,,,,,
10 Dec 2013,0.5,,,1.193,86.3036,1.6427,,,,,,,,,,,,
11 Dec 2013,0.5,,,1.1869,86.1761,1.6369,,,,,,,,,,,,
12 Dec 2013,0.5,,,1.187,86.4852,1.6325,,,,,,,,,,,,
13 Dec 2013,0.5,,,1.1854,86.5366,1.6276,,,,,,,,,,,,
16 Dec 2013,0.5,,,1.185,86.3675,1.6299,,,,,,,,,,,,
17 Dec 2013,0.5,,,1.1829,86.418,1.6242,,,,,,,,,,,,
18 Dec 2013,0.5,,,1.1911,86.522,1.6392,,,,,,,,,,,,
19 Dec 2013,0.5,,,1.1972,87.0586,1.6365,,,,,,,,,,,,
20 Dec 2013,0.5,,,1.1965,87.0015,1.6356,,,,,,,,,,,,
23 Dec 2013,0.5,,,1.1934,86.7216,1.6357,,,,,,,,,,,,
24 Dec 2013,0.5,,,1.1959,86.8984,1.636,,,,,,,,,,,,
27 Dec 2013,0.5,,,1.1973,86.9506,1.6494,,,,,,,,,,,,
30 Dec 2013,0.5,,,1.1964,86.7901,1.6525,,,,,,,,,,,,
31 Dec 2013,0.5,,,1.2004,86.798,1.6528,0.5,0.0665,,0.5,0.07,,1.1947,86.6455,1.6375,1.2004,86.798,1.6528
02 Jan 2014,0.5,,,1.2036,87.1293,1.6437,,,,,,,,,,,,
03 Jan 2014,0.5,,,1.208,87.0415,1.6444,,,,,,,,,,,,
06 Jan 2014,0.5,,,1.2029,87.1226,1.6411,,,,,,,,,,,,
07 Jan 2014,0.5,,,1.2052,87.3986,1.6398,,,,,,,,,,,,
08 Jan 2014,0.5,,,1.211,87.534,1.647,,,,,,,,,,,,
09 Jan 2014,0.5,,,1.2119,87.6904,1.6463,,,,,,,,,,,,
10 Jan 2014,0.5,,,1.2057,87.4293,1.6485,,,,,,,,,,,,
13 Jan 2014,0.5,,,1.2,87.1903,1.6383,,,,,,,,,,,,
14 Jan 2014,0.5,,,1.2026,87.2706,1.646,,,,,,,,,,,,
15 Jan 2014,0.5,,,1.2025,87.7691,1.635,,,,,,,,,,,,
16 Jan 2014,0.5,,,1.2018,87.6817,1.6345,,,,,,,,,,,,
17 Jan 2014,0.5,,,1.213,87.7766,1.6445,,,,,,,,,,,,
20 Jan 2014,0.5,,,1.2107,87.7711,1.6421,,,,,,,,,,,,
21 Jan 2014,0.5,,,1.2157,87.8733,1.6464,,,,,,,,,,,,
22 Jan 2014,0.5,,,1.2225,87.8969,1.6582,,,,,,,,,,,,
23 Jan 2014,0.5,,,1.2156,87.613,1.6631,,,,,,,,,,,,
24 Jan 2014,0.5,,,1.2058,87.2257,1.6502,,,,,,,,,,,,
27 Jan 2014,0.5,,,1.2122,87.2127,1.6574,,,,,,,,,,,,
28 Jan 2014,0.5,,,1.2138,87.535,1.6585,,,,,,,,,,,,
29 Jan 2014,0.5,,,1.2131,87.4198,1.6551,,,,,,,,,,,,
30 Jan 2014,0.5,,,1.2164,87.8179,1.6498,,,,,,,,,,,,
31 Jan 2014,0.5,,,1.2189,87.7714,1.6435,0.5,0.0436,,0.5,0.02,,1.2097,87.5078,1.647,1.2189,87.7714,1.6435
03 Feb 2014,0.5,,,1.2082,87.3525,1.6332,,,,,,,,,,,,
04 Feb 2014,0.5,,,1.2062,87.4767,1.6296,,,,,,,,,,,,
05 Feb 2014,0.5,,,1.205,87.4048,1.6306,,,,,,,,,,,,
06 Feb 2014,0.5,,,1.2004,87.3375,1.6325,,,,,,,,,,,,
07 Feb 2014,0.5,,,1.2038,87.2518,1.6394,,,,,,,,,,,,
10 Feb 2014,0.5,,,1.2015,87.2077,1.6398,,,,,,,,,,,,
11 Feb 2014,0.5,,,1.2053,87.1734,1.6484,,,,,,,,,,,,
12 Feb 2014,0.5,,,1.2206,87.2488,1.6585,,,,,,,,,,,,
13 Feb 2014,0.5,,,1.2174,86.9627,1.6636,,,,,,,,,,,,
14 Feb 2014,0.5,,,1.2226,86.7762,1.6733,,,,,,,,,,,,
17 Feb 2014,0.5,,,1.2197,86.7497,1.6711,,,,,,,,,,,,
18 Feb 2014,0.5,,,1.2144,86.749,1.6698,,,,,,,,,,,,
19 Feb 2014,0.5,,,1.2153,86.8581,1.6714,,,,,,,,,,,,
20 Feb 2014,0.5,,,1.2148,87.0791,1.6658,,,,,,,,,,,,
21 Feb 2014,0.5,,,1.214,87.2033,1.6686,,,,,,,,,,,,
24 Feb 2014,0.5,,,1.2116,87.0848,1.6631,,,,,,,,,,,,
25 Feb 2014,0.5,,,1.2146,86.9809,1.6682,,,,,,,,,,,,
26 Feb 2014,0.5,,,1.2176,87.238,1.6641,,,,,,,,,,,,
27 Feb 2014,0.5,,,1.2185,87.2161,1.6671,,,,,,,,,,,,
28 Feb 2014,0.5,,,1.2134,86.7151,1.6758,0.5,0.0525,,0.5,0.05,,1.2122,87.1033,1.6567,1.2134,86.7151,1.6758
03 Mar 2014,0.5,,,1.2137,86.6798,1.6717,,,,,,,,,,,,
04 Mar 2014,0.5,,,1.2133,87.0101,1.6673,,,,,,,,,,,,
05 Mar 2014,0.5,,,1.2177,86.9363,1.673,,,,,,,,,,,,
06 Mar 2014,0.5,,,1.2079,86.7218,1.6718,,,,,,,,,,,,
07 Mar 2014,0.5,,,1.2062,86.9463,1.6722,,,,,,,,,,,,
10 Mar 2014,0.5,,,1.1984,86.9959,1.6633,,,,,,,,,,,,
11 Mar 2014,0.5,,,1.1991,86.9701,1.6628,,,,,,,,,,,,
12 Mar 2014,0.5,,,1.1943,86.8749,1.6606,,,,,,,,,,,,
13 Mar 2014,0.5,,,1.1975,86.4855,1.6677,,,,,,,,,,,,
14 Mar 2014,0.5,,,1.1943,86.4049,1.6629,,,,,,,,,,,,
17 Mar 2014,0.5,,,1.1951,86.3585,1.6644,,,,,,,,,,,,
18 Mar 2014,0.5,,,1.1913,86.4141,1.6574,,,,,,,,,,,,
19 Mar 2014,0.5,,,1.1955,86.6309,1.6628,,,,,,,,,,,,
20 Mar 2014,0.5,,,1.1979,87.3319,1.651,,,,,,,,,,,,
21 Mar 2014,0.5,,,1.1969,87.2247,1.6494,,,,,,,,,,,,
24 Mar 2014,0.5,,,1.1963,87.2331,1.6489,,,,,,,,,,,,
25 Mar 2014,0.5,,,1.1981,87.1801,1.6506,,,,,,,,,,,,
26 Mar 2014,0.5,,,1.2016,87.0638,1.6565,,,,,,,,,,,,
27 Mar 2014,0.5,,,1.209,86.927,1.6611,,,,,,,,,,,,
28 Mar 2014,0.5,,,1.2097,87.1157,1.6636,,,,,,,,,,,,
31 Mar 2014,0.5,,,1.2096,86.9757,1.6673,0.5,0.0524,,0.5,0.05,,1.2021,86.88,1.6622,1.2096,86.9757,1.6673
01 Apr 2014,0.5,,,1.206,87.1051,1.6636,,,,,,,,,,,,
02 Apr 2014,0.5,,,1.2082,87.2258,1.6635,,,,,,,,,,,,
03 Apr 2014,0.5,,,1.2092,87.3955,1.6586,,,,,,,,,,,,
04 Apr 2014,0.5,,,1.2115,87.2524,1.659,,,,,,,,,,,,
07 Apr 2014,0.5,,,1.2088,87.032,1.6611,,,,,,,,,,,,
08 Apr 2014,0.5,,,1.2143,86.492,1.6749,,,,,,,,,,,,
09 Apr 2014,0.5,,,1.2115,86.3321,1.6748,,,,,,,,,,,,
10 Apr 2014,0.5,,,1.2085,86.1107,1.6775,,,,,,,,,,,,
11 Apr 2014,0.5,,,1.2041,86.2308,1.6721,,,,,,,,,,,,
14 Apr 2014,0.5,,,1.2113,86.4431,1.6735,,,,,,,,,,,,
15 Apr 2014,0.5,,,1.2102,86.4235,1.673,,,,,,,,,,,,
16 Apr 2014,0.5,,,1.2161,86.6725,1.6791,,,,,,,,,,,,
17 Apr 2014,0.5,,,1.2149,86.5577,1.6808,,,,,,,,,,,,
22 Apr 2014,0.5,,,1.2194,86.8146,1.6823,,,,,,,,,,,,
23 Apr 2014,0.5,,,1.2134,86.7205,1.6779,,,,,,,,,,,,
24 Apr 2014,0.5,,,1.2157,86.665,1.68,,,,,,,,,,,,
25 Apr 2014,0.5,,,1.2149,86.5781,1.6811,,,,,,,,,,,,
28 Apr 2014,0.5,,,1.214,86.694,1.6807,,,,,,,,,,,,
29 Apr 2014,0.5,,,1.219,86.6112,1.6843,,,,,,,,,,,,
30 Apr 2014,0.5,,,1.2179,86.3924,1.6885,0.5,0.0305,,0.5,0.03,,1.2125,86.6874,1.6743,1.2179,86.3924,1.6885
01 May 2014,0.5,,,1.2185,86.4123,1.6895,,,,,,,,,,,,
02 May 2014,0.5,,,1.217,86.4112,1.6872,,,,,,,,,,,,
06 May 2014,0.5,,,1.2196,85.8714,1.6992,,,,,,,,,,,,
07 May 2014,0.5,,,1.2184,85.9591,1.6965,,,,,,,,,,,,
08 May 2014,0.5,,,1.2228,85.9858,1.6953,,,,,,,,,,,,
09 May 2014,0.5,,,1.2243,86.3828,1.6841,,,,,,,,,,,,
12 May 2014,0.5,,,1.2266,86.4604,1.6872,,,,,,,,,,,,
13 May 2014,0.5,,,1.2285,86.6144,1.6838,,,,,,,,,,,,
14 May 2014,0.5,,,1.2238,86.5313,1.6777,,,,,,,,,,,,
