SERIES,DESCRIPTION
XUDLERS,Spot exchange rate - Euro into Sterling
XUDLUSS,Spot exchange rate - US $ into Sterling

DATE,XUDLERS,XUDLUSS
14 Aug 2015,1.4044,1.5607
17 Aug 2015,1.4085,1.5599
18 Aug 2015,1.4186,1.5653
19 Aug 2015,1.4148,1.5641
20 Aug 2015,1.3991,1.5663
21 Aug 2015,1.3853,1.567
24 Aug 2015,1.3598,1.5738
25 Aug 2015,1.3755,1.5697
26 Aug 2015,1.3622,1.5541
27 Aug 2015,1.3708,1.5373
28 Aug 2015,1.3689,1.5354
01 Sep 2015,1.3615,1.5325
02 Sep 2015,1.3618,1.5293
03 Sep 2015,1.3724,1.5228
04 Sep 2015,1.3652,1.5174
07 Sep 2015,1.3678,1.5267
08 Sep 2015,1.3738,1.5359
09 Sep 2015,1.3767,1.5368
10 Sep 2015,1.3759,1.5429
11 Sep 2015,1.3655,1.5402
14 Sep 2015,1.3633,1.5383
15 Sep 2015,1.3623,1.5357
16 Sep 2015,1.3738,1.5516
17 Sep 2015,1.3727,1.552
18 Sep 2015,1.3707,1.5585
21 Sep 2015,1.3832,1.5484
22 Sep 2015,1.3781,1.5344
23 Sep 2015,1.3663,1.5225
24 Sep 2015,1.3535,1.5284
25 Sep 2015,1.3582,1.5174
28 Sep 2015,1.3544,1.5175
29 Sep 2015,1.3494,1.5138
30 Sep 2015,1.3565,1.5147
01 Oct 2015,1.3526,1.5155
02 Oct 2015,1.3482,1.52
05 Oct 2015,1.3537,1.5179
06 Oct 2015,1.3507,1.5212
07 Oct 2015,1.363,1.5313
08 Oct 2015,1.3564,1.5295
09 Oct 2015,1.348,1.5308
12 Oct 2015,1.349,1.5343
13 Oct 2015,1.3386,1.5224
14 Oct 2015,1.3498,1.5436
15 Oct 2015,1.3578,1.5459
16 Oct 2015,1.3577,1.5446
19 Oct 2015,1.3688,1.548
20 Oct 2015,1.3631,1.546
21 Oct 2015,1.3614,1.5459
22 Oct 2015,1.3808,1.5411
23 Oct 2015,1.3913,1.5352
26 Oct 2015,1.3901,1.5361
27 Oct 2015,1.3855,1.5312
28 Oct 2015,1.3847,1.532
29 Oct 2015,1.3954,1.5294
30 Oct 2015,1.3987,1.5443
02 Nov 2015,1.398,1.5428
03 Nov 2015,1.4062,1.5399
04 Nov 2015,1.4166,1.5384
05 Nov 2015,1.4036,1.525
06 Nov 2015,1.4037,1.5077
09 Nov 2015,1.4059,1.5108
10 Nov 2015,1.4131,1.511
11 Nov 2015,1.4168,1.5201
12 Nov 2015,1.4129,1.5194
13 Nov 2015,1.4161,1.5196
16 Nov 2015,1.4181,1.5198
17 Nov 2015,1.4286,1.5217
18 Nov 2015,1.4285,1.5211
19 Nov 2015,1.4246,1.5295
20 Nov 2015,1.4272,1.5217
23 Nov 2015,1.4256,1.5131
24 Nov 2015,1.4161,1.5069
25 Nov 2015,1.4212,1.5068
26 Nov 2015,1.4244,1.5126
27 Nov 2015,1.4208,1.5053
30 Nov 2015,1.4253,1.5053
01 Dec 2015,1.4191,1.5054
02 Dec 2015,1.4139,1.4942
03 Dec 2015,1.3859,1.5036
04 Dec 2015,1.3869,1.5101
07 Dec 2015,1.389,1.5071
08 Dec 2015,1.3783,1.4984
09 Dec 2015,1.385,1.5182
10 Dec 2015,1.3865,1.5163
11 Dec 2015,1.3829,1.5211
14 Dec 2015,1.3707,1.5116
15 Dec 2015,1.3779,1.5048
16 Dec 2015,1.3708,1.5005
17 Dec 2015,1.3736,1.4882
18 Dec 2015,1.3733,1.4893
21 Dec 2015,1.3633,1.4886
22 Dec 2015,1.3518,1.4825
23 Dec 2015,1.3667,1.4868
24 Dec 2015,1.363,1.4921
29 Dec 2015,1.3567,1.4795
30 Dec 2015,1.3591,1.4833
31 Dec 2015,1.3605,1.4819
04 Jan 2016,1.3598,1.4689
05 Jan 2016,1.3661,1.4647
06 Jan 2016,1.3595,1.4607
07 Jan 2016,1.3452,1.4566
08 Jan 2016,1.333,1.454
11 Jan 2016,1.3391,1.4531
12 Jan 2016,1.3275,1.4366
13 Jan 2016,1.3316,1.4441
14 Jan 2016,1.3276,1.4393
15 Jan 2016,1.3068,1.4307
18 Jan 2016,1.3125,1.427
19 Jan 2016,1.298,1.4144
20 Jan 2016,1.3017,1.4186
21 Jan 2016,1.306,1.4135
22 Jan 2016,1.324,1.4331
25 Jan 2016,1.3169,1.4267
26 Jan 2016,1.3204,1.4325
27 Jan 2016,1.3117,1.4258
28 Jan 2016,1.3152,1.4388
29 Jan 2016,1.3113,1.4187
01 Feb 2016,1.3191,1.4366
02 Feb 2016,1.3185,1.4376
03 Feb 2016,1.3207,1.4592
04 Feb 2016,1.3053,1.4578
05 Feb 2016,1.2999,1.4482
08 Feb 2016,1.2891,1.4368
09 Feb 2016,1.2806,1.4484
10 Feb 2016,1.2912,1.446
11 Feb 2016,1.2726,1.4435
12 Feb 2016,1.2857,1.4458
15 Feb 2016,1.297,1.4455
16 Feb 2016,1.2839,1.4307
17 Feb 2016,1.286,1.4314
18 Feb 2016,1.2942,1.4366
19 Feb 2016,1.2845,1.4266
22 Feb 2016,1.2819,1.4135
23 Feb 2016,1.2795,1.4105
24 Feb 2016,1.2637,1.3932
25 Feb 2016,1.2641,1.3949
26 Feb 2016,1.2687,1.3862
29 Feb 2016,1.2821,1.3929
01 Mar 2016,1.2822,1.3925
02 Mar 2016,1.2989,1.4064
03 Mar 2016,1.2948,1.4156
04 Mar 2016,1.2914,1.4216
07 Mar 2016,1.2932,1.4205
08 Mar 2016,1.2851,1.4211
09 Mar 2016,1.2921,1.4222
10 Mar 2016,1.2835,1.4307
11 Mar 2016,1.29,1.4395
14 Mar 2016,1.2897,1.4323
15 Mar 2016,1.2747,1.4165
16 Mar 2016,1.273,1.4099
17 Mar 2016,1.2805,1.449
18 Mar 2016,1.2853,1.4514
21 Mar 2016,1.279,1.4402
22 Mar 2016,1.2663,1.4217
23 Mar 2016,1.2626,1.4111
24 Mar 2016,1.267,1.4143
29 Mar 2016,1.275,1.4266
30 Mar 2016,1.2725,1.4448
31 Mar 2016,1.2616,1.4378
01 Apr 2016,1.2503,1.4185
04 Apr 2016,1.2556,1.4291
05 Apr 2016,1.2424,1.4133
06 Apr 2016,1.2384,1.4086
07 Apr 2016,1.2386,1.4094
08 Apr 2016,1.2366,1.4106
11 Apr 2016,1.2464,1.4263
12 Apr 2016,1.2491,1.4208
13 Apr 2016,1.259,1.4207
14 Apr 2016,1.2554,1.414
15 Apr 2016,1.2551,1.4178
18 Apr 2016,1.26,1.4274
19 Apr 2016,1.2659,1.4402
20 Apr 2016,1.2711,1.4401
21 Apr 2016,1.2702,1.4338
22 Apr 2016,1.2822,1.4409
25 Apr 2016,1.2868,1.45
26 Apr 2016,1.2899,1.4584
27 Apr 2016,1.2856,1.4537
28 Apr 2016,1.2878,1.4571
29 Apr 2016,1.2791,1.465
03 May 2016,1.2634,1.4551
04 May 2016,1.2601,1.4482
05 May 2016,1.2718,1.4497
06 May 2016,1.2635,1.4432
09 May 2016,1.2634,1.4398
10 May 2016,1.2694,1.4462
11 May 2016,1.2653,1.4465
12 May 2016,1.272,1.4503
13 May 2016,1.27,1.4351
16 May 2016,1.2712,1.4405
17 May 2016,1.2764,1.4467
18 May 2016,1.2961,1.4617
19 May 2016,1.3017,1.4585
20 May 2016,1.2946,1.4515
23 May 2016,1.2915,1.4461
24 May 2016,1.3091,1.4609
25 May 2016,1.3202,1.4714
26 May 2016,1.3127,1.4682
27 May 2016,1.3129,1.4616
31 May 2016,1.3077,1.4557
01 Jun 2016,1.2898,1.4414
02 Jun 2016,1.2947,1.4447
03 Jun 2016,1.2814,1.4517
06 Jun 2016,1.2726,1.4464
07 Jun 2016,1.2823,1.456
08 Jun 2016,1.2773,1.4552
09 Jun 2016,1.2771,1.4465
10 Jun 2016,1.2687,1.4334
13 Jun 2016,1.2639,1.4282
14 Jun 2016,1.2589,1.4114
15 Jun 2016,1.2634,1.4196
16 Jun 2016,1.2617,1.4064
17 Jun 2016,1.2709,1.4293
20 Jun 2016,1.296,1.4694
21 Jun 2016,1.3018,1.467
22 Jun 2016,1.3018,1.4687
23 Jun 2016,1.3039,1.4798
24 Jun 2016,1.2254,1.3621
27 Jun 2016,1.1986,1.3152
28 Jun 2016,1.2054,1.3322
29 Jun 2016,1.2177,1.3523
30 Jun 2016,1.2081,1.3429
01 Jul 2016,1.192,1.327
04 Jul 2016,1.1929,1.3287
05 Jul 2016,1.175,1.3048
06 Jul 2016,1.1639,1.2885
07 Jul 2016,1.168,1.2932
08 Jul 2016,1.1743,1.296
11 Jul 2016,1.1759,1.2987
12 Jul 2016,1.1909,1.3186
13 Jul 2016,1.1903,1.3215
14 Jul 2016,1.1998,1.3323
15 Jul 2016,1.1952,1.3231
18 Jul 2016,1.2006,1.3286
19 Jul 2016,1.193,1.3136
20 Jul 2016,1.1969,1.3175
21 Jul 2016,1.2017,1.3211
22 Jul 2016,1.1917,1.3085
25 Jul 2016,1.1961,1.3122
26 Jul 2016,1.1944,1.3116
27 Jul 2016,1.1936,1.3114
28 Jul 2016,1.1838,1.312
29 Jul 2016,1.1867,1.3267
01 Aug 2016,1.1823,1.3206
02 Aug 2016,1.1859,1.3306
03 Aug 2016,1.1924,1.3322
04 Aug 2016,1.1786,1.3128
05 Aug 2016,1.1797,1.3059
08 Aug 2016,1.1774,1.3038
09 Aug 2016,1.1694,1.2992
10 Aug 2016,1.1656,1.3014
11 Aug 2016,1.16,1.2966
12 Aug 2016,1.1572,1.2935
15 Aug 2016,1.1499,1.2875
16 Aug 2016,1.1517,1.2967
17 Aug 2016,1.1538,1.3009
18 Aug 2016,1.162,1.3162
19 Aug 2016,1.1527,1.3056
22 Aug 2016,1.1604,1.3146
23 Aug 2016,1.1645,1.3186
24 Aug 2016,1.1779,1.325
25 Aug 2016,1.1692,1.3189
26 Aug 2016,1.1703,1.32
30 Aug 2016,1.1744,1.3096
31 Aug 2016,1.1765,1.3099
01 Sep 2016,1.1883,1.3299
02 Sep 2016,1.1923,1.3309
05 Sep 2016,1.1931,1.3293
06 Sep 2016,1.1947,1.343
07 Sep 2016,1.1866,1.334
08 Sep 2016,1.181,1.3316
09 Sep 2016,1.1827,1.3259
12 Sep 2016,1.1861,1.3303
13 Sep 2016,1.1726,1.3181
14 Sep 2016,1.172,1.3176
15 Sep 2016,1.1735,1.3192
16 Sep 2016,1.1718,1.3079
19 Sep 2016,1.168,1.3061
20 Sep 2016,1.1597,1.2949
21 Sep 2016,1.1632,1.2958
22 Sep 2016,1.1649,1.3094
23 Sep 2016,1.1552,1.296
26 Sep 2016,1.1515,1.2976
27 Sep 2016,1.1598,1.2987
28 Sep 2016,1.1607,1.299
29 Sep 2016,1.156,1.2982
30 Sep 2016,1.1558,1.2991
03 Oct 2016,1.1442,1.2834
04 Oct 2016,1.1429,1.2754
05 Oct 2016,1.1376,1.2742
06 Oct 2016,1.1321,1.2646
07 Oct 2016,1.1154,1.2465
10 Oct 2016,1.1093,1.2377
11 Oct 2016,1.1058,1.2227
12 Oct 2016,1.1064,1.2183
13 Oct 2016,1.1054,1.2193
14 Oct 2016,1.1082,1.2195
17 Oct 2016,1.106,1.2155
18 Oct 2016,1.1212,1.2302
19 Oct 2016,1.1204,1.2288
20 Oct 2016,1.1206,1.2244
21 Oct 2016,1.1218,1.2195
24 Oct 2016,1.1215,1.2205
25 Oct 2016,1.1173,1.2133
26 Oct 2016,1.121,1.2239
27 Oct 2016,1.1155,1.2179
