SERIES,DESCRIPTION
IUDBEDR,Official Bank Rate
IUDSOIA,Daily Sterling overnight index average (SONIA) lending rate
XUDLDS1,Forward exchange rate - 1 month - US$ into Sterling
XUDLERS,Spot exchange rate - Euro into Sterling
XUDLUSS,Spot exchange rate - US $ into Sterling

DATE,IUDBEDR,IUDSOIA,XUDLDS1,XUDLERS,XUDLUSS
23 Dec 2005,4.5,4.6492,1.7318,1.4593,1.7321
28 Dec 2005,4.5,4.7438,1.7266,1.4491,1.7269
29 Dec 2005,4.5,4.7683,1.7253,1.457,1.7255
30 Dec 2005,4.5,4.7627,1.7164,1.4552,1.7166
03 Jan 2006,4.5,4.6893,1.739,1.4519,1.7392
04 Jan 2006,4.5,4.6817,1.7595,1.4557,1.7597
05 Jan 2006,4.5,4.6837,1.7553,1.4518,1.7555
06 Jan 2006,4.5,4.3887,1.7717,1.4585,1.7718
09 Jan 2006,4.5,4.4181,1.7638,1.4608,1.7639
10 Jan 2006,4.5,4.5658,1.7647,1.4623,1.7648
11 Jan 2006,4.5,4.4543,1.7605,1.4553,1.7606
12 Jan 2006,4.5,4.552,1.7618,1.4637,1.7618
13 Jan 2006,4.5,4.3829,1.7704,1.4659,1.7704
16 Jan 2006,4.5,4.373,1.767,1.4579,1.767
17 Jan 2006,4.5,4.3628,1.7596,1.4582,1.7596
18 Jan 2006,4.5,4.3596,1.7628,1.4567,1.7628
19 Jan 2006,4.5,4.3641,1.7622,1.4546,1.7622
20 Jan 2006,4.5,4.4132,1.7629,1.4573,1.7628
23 Jan 2006,4.5,4.364,1.7853,1.4534,1.7852
24 Jan 2006,4.5,4.3651,1.7847,1.4537,1.7846
25 Jan 2006,4.5,4.3832,1.7873,1.4574,1.7872
26 Jan 2006,4.5,4.4811,1.7869,1.4587,1.7868
27 Jan 2006,4.5,4.5238,1.7727,1.4607,1.7726
30 Jan 2006,4.5,4.6338,1.7684,1.4635,1.7683
31 Jan 2006,4.5,4.7004,1.7776,1.4639,1.7775
01 Feb 2006,4.5,4.4088,1.7795,1.4705,1.7794
02 Feb 2006,4.5,4.3775,1.779,1.4719,1.7789
03 Feb 2006,4.5,4.3738,1.7603,1.4666,1.7602
06 Feb 2006,4.5,4.5173,1.7509,1.4614,1.7508
07 Feb 2006,4.5,4.3694,1.7412,1.4564,1.741
08 Feb 2006,4.5,4.5514,1.7417,1.4573,1.7415
09 Feb 2006,4.5,4.5983,1.7393,1.4551,1.7391
10 Feb 2006,4.5,4.37,1.7449,1.4645,1.7447
13 Feb 2006,4.5,4.3884,1.7429,1.4637,1.7427
14 Feb 2006,4.5,4.4281,1.7291,1.4563,1.7289
15 Feb 2006,4.5,4.4266,1.7441,1.4655,1.7439
16 Feb 2006,4.5,4.37,1.7355,1.4601,1.7353
17 Feb 2006,4.5,4.3574,1.7407,1.46,1.7405
20 Feb 2006,4.5,4.3713,1.7451,1.4605,1.7449
21 Feb 2006,4.5,4.3853,1.7429,1.4645,1.7428
22 Feb 2006,4.5,4.3681,1.7402,1.4649,1.7401
23 Feb 2006,4.5,4.4467,1.7512,1.4688,1.751
24 Feb 2006,4.5,4.3768,1.7445,1.4698,1.7443
27 Feb 2006,4.5,4.3687,1.7398,1.4671,1.7395
28 Feb 2006,4.5,4.6553,1.7514,1.4688,1.7511
01 Mar 2006,4.5,4.7442,1.7534,1.4692,1.7531
02 Mar 2006,4.5,4.8047,1.7468,1.4575,1.7465
03 Mar 2006,4.5,4.7299,1.7516,1.4581,1.7513
06 Mar 2006,4.5,4.4325,1.7515,1.4582,1.7511
07 Mar 2006,4.5,4.4271,1.7356,1.46,1.7352
08 Mar 2006,4.5,4.3824,1.7357,1.4558,1.7353
09 Mar 2006,4.5,4.3842,1.7375,1.4571,1.7371
10 Mar 2006,4.5,4.6632,1.7266,1.4528,1.7261
13 Mar 2006,4.5,4.7555,1.7297,1.4499,1.7292
14 Mar 2006,4.5,4.7624,1.7458,1.4522,1.7453
15 Mar 2006,4.5,4.6003,1.7453,1.45,1.7449
16 Mar 2006,4.5,4.7537,1.755,1.4435,1.7546
17 Mar 2006,4.5,4.7022,1.7539,1.4406,1.7534
20 Mar 2006,4.5,4.4298,1.756,1.442,1.7555
21 Mar 2006,4.5,4.3892,1.748,1.4452,1.7475
22 Mar 2006,4.5,4.3674,1.7472,1.4451,1.7467
23 Mar 2006,4.5,4.3698,1.7353,1.4476,1.7348
24 Mar 2006,4.5,4.3709,1.7414,1.4491,1.7409
27 Mar 2006,4.5,4.4236,1.7485,1.453,1.748
28 Mar 2006,4.5,4.397,1.7512,1.4484,1.7507
29 Mar 2006,4.5,4.3769,1.7342,1.4447,1.7337
30 Mar 2006,4.5,4.4056,1.7462,1.4375,1.7457
31 Mar 2006,4.5,4.7528,1.735,1.4332,1.7345
03 Apr 2006,4.5,4.6511,1.7377,1.4339,1.7372
04 Apr 2006,4.5,4.6312,1.756,1.4315,1.7554
05 Apr 2006,4.5,4.6527,1.7498,1.4257,1.7493
06 Apr 2006,4.5,4.4678,1.7523,1.4324,1.7517
07 Apr 2006,4.5,4.3863,1.7421,1.4376,1.7415
10 Apr 2006,4.5,4.6202,1.7442,1.4404,1.7436
11 Apr 2006,4.5,4.4528,1.7477,1.4406,1.747
12 Apr 2006,4.5,4.3788,1.7517,1.446,1.7511
13 Apr 2006,4.5,4.3901,1.7522,1.449,1.7515
18 Apr 2006,4.5,4.38,1.7786,1.4474,1.7779
19 Apr 2006,4.5,4.3906,1.7895,1.4503,1.7888
20 Apr 2006,4.5,4.4011,1.7776,1.4439,1.7769
21 Apr 2006,4.5,4.3751,1.7828,1.4445,1.7821
24 Apr 2006,4.5,4.6082,1.7832,1.4413,1.7825
25 Apr 2006,4.5,4.6061,1.7888,1.4412,1.788
26 Apr 2006,4.5,4.3997,1.7881,1.4365,1.7873
27 Apr 2006,4.5,4.6489,1.804,1.438,1.8032
28 Apr 2006,4.5,4.4299,1.8187,1.4432,1.8179
02 May 2006,4.5,4.4593,1.8402,1.4551,1.8394
03 May 2006,4.5,4.58,1.8409,1.4594,1.8401
04 May 2006,4.5,4.4422,1.8496,1.4569,1.8488
05 May 2006,4.5,4.4487,1.86,1.4593,1.8592
08 May 2006,4.5,4.441,1.8595,1.4614,1.8586
09 May 2006,4.5,4.5738,1.8665,1.462,1.8656
10 May 2006,4.5,4.3867,1.8646,1.4562,1.8637
11 May 2006,4.5,4.3828,1.8803,1.4659,1.8794
12 May 2006,4.5,4.5769,1.8911,1.4673,1.8902
15 May 2006,4.5,4.3844,1.883,1.4667,1.8821
16 May 2006,4.5,4.5045,1.8865,1.4675,1.8856
17 May 2006,4.5,4.3622,1.8866,1.4747,1.8857
18 May 2006,4.5,4.5388,1.8916,1.4756,1.8907
19 May 2006,4.5,4.5427,1.8719,1.4725,1.871
22 May 2006,4.5,4.5458,1.8815,1.4675,1.8806
23 May 2006,4.5,4.5582,1.8835,1.4652,1.8826
24 May 2006,4.5,4.5744,1.8681,1.463,1.8672
25 May 2006,4.5,4.5764,1.8719,1.464,1.871
26 May 2006,4.5,4.5963,1.8558,1.4582,1.855
30 May 2006,4.5,4.599,1.8865,1.4631,1.8856
31 May 2006,4.5,4.6207,1.8721,1.4571,1.8712
01 Jun 2006,4.5,4.5883,1.869,1.4574,1.8681
02 Jun 2006,4.5,4.58,1.8868,1.4583,1.8859
05 Jun 2006,4.5,4.5886,1.8779,1.4503,1.877
06 Jun 2006,4.5,4.598,1.8607,1.4516,1.8597
07 Jun 2006,4.5,4.5628,1.8557,1.4518,1.8548
08 Jun 2006,4.5,4.5843,1.8397,1.4551,1.8388
09 Jun 2006,4.5,4.5898,1.8438,1.4573,1.8429
12 Jun 2006,4.5,4.5852,1.8433,1.464,1.8423
13 Jun 2006,4.5,4.5756,1.8375,1.4619,1.8365
14 Jun 2006,4.5,4.5688,1.8475,1.4633,1.8464
15 Jun 2006,4.5,4.5557,1.8505,1.4652,1.8494
16 Jun 2006,4.5,4.5622,1.8512,1.4637,1.8501
19 Jun 2006,4.5,4.5548,1.8389,1.4639,1.8378
20 Jun 2006,4.5,4.5429,1.8429,1.4648,1.8417
21 Jun 2006,4.5,4.5497,1.8446,1.4582,1.8434
22 Jun 2006,4.5,4.5474,1.8297,1.4543,1.8285
23 Jun 2006,4.5,4.5378,1.8204,1.4534,1.8192
26 Jun 2006,4.5,4.5417,1.8191,1.4484,1.8179
27 Jun 2006,4.5,4.5377,1.825,1.4478,1.8237
28 Jun 2006,4.5,4.5424,1.8176,1.4498,1.8164
29 Jun 2006,4.5,4.5532,1.8138,1.4457,1.8126
30 Jun 2006,4.5,4.7194,1.8507,1.4463,1.8494
03 Jul 2006,4.5,4.5832,1.8455,1.4404,1.8442
04 Jul 2006,4.5,4.5445,1.848,1.4428,1.8467
05 Jul 2006,4.5,4.4802,1.8344,1.4415,1.8332
06 Jul 2006,4.5,4.5361,1.8377,1.4402,1.8365
07 Jul 2006,4.5,4.5401,1.852,1.4434,1.8507
10 Jul 2006,4.5,4.5446,1.8424,1.4452,1.841
11 Jul 2006,4.5,4.5326,1.8437,1.445,1.8424
12 Jul 2006,4.5,4.524,1.8336,1.4441,1.8323
13 Jul 2006,4.5,4.5188,1.8438,1.4516,1.8425
14 Jul 2006,4.5,4.5258,1.8357,1.4518,1.8344
17 Jul 2006,4.5,4.5506,1.8207,1.4532,1.8193
18 Jul 2006,4.5,4.5427,1.8269,1.4615,1.8256
19 Jul 2006,4.5,4.5333,1.841,1.464,1.8397
20 Jul 2006,4.5,4.5303,1.8525,1.4636,1.8512
21 Jul 2006,4.5,4.5254,1.8604,1.4655,1.8591
24 Jul 2006,4.5,4.5237,1.8515,1.4654,1.8501
25 Jul 2006,4.5,4.5189,1.8484,1.4629,1.847
26 Jul 2006,4.5,4.5224,1.8483,1.4639,1.8469
27 Jul 2006,4.5,4.5291,1.8656,1.464,1.8643
28 Jul 2006,4.5,4.5507,1.8667,1.4613,1.8654
31 Jul 2006,4.5,4.8059,1.8685,1.4631,1.8671
01 Aug 2006,4.5,4.7586,1.8689,1.4656,1.8676
02 Aug 2006,4.5,4.5724,1.88,1.4665,1.8787
03 Aug 2006,4.75,4.7086,1.8895,1.4763,1.8885
04 Aug 2006,4.75,4.8197,1.9114,1.4819,1.9105
07 Aug 2006,4.75,4.8046,1.9108,1.4851,1.9098
08 Aug 2006,4.75,4.7885,1.9082,1.4856,1.9072
09 Aug 2006,4.75,4.7847,1.9095,1.4814,1.9086
10 Aug 2006,4.75,4.7876,1.8927,1.4809,1.8918
11 Aug 2006,4.75,4.8039,1.8979,1.4859,1.897
14 Aug 2006,4.75,4.8448,1.8932,1.4849,1.8923
15 Aug 2006,4.75,4.8742,1.8964,1.4824,1.8955
16 Aug 2006,4.75,4.8426,1.9009,1.4783,1.9
17 Aug 2006,4.75,4.8144,1.894,1.4719,1.8931
18 Aug 2006,4.75,4.8181,1.8804,1.466,1.8796
21 Aug 2006,4.75,4.8053,1.8979,1.4684,1.897
22 Aug 2006,4.75,4.8026,1.8894,1.4738,1.8885
23 Aug 2006,4.75,4.8023,1.8945,1.48,1.8937
24 Aug 2006,4.75,4.8073,1.8922,1.4783,1.8914
25 Aug 2006,4.75,4.8493,1.887,1.4797,1.8862
29 Aug 2006,4.75,4.8557,1.8937,1.4837,1.8929
30 Aug 2006,4.75,4.8414,1.9067,1.4852,1.9059
31 Aug 2006,4.75,4.8703,1.9026,1.4858,1.9018
01 Sep 2006,4.75,4.7893,1.9042,1.4866,1.9034
04 Sep 2006,4.75,4.785,1.9056,1.4807,1.9048
05 Sep 2006,4.75,4.7702,1.8935,1.4778,1.8926
06 Sep 2006,4.75,4.6902,1.8815,1.4706,1.8806
07 Sep 2006,4.75,4.793,1.8748,1.4718,1.874
08 Sep 2006,4.75,4.8162,1.8659,1.4721,1.8651
11 Sep 2006,4.75,4.8106,1.8633,1.4675,1.8625
12 Sep 2006,4.75,4.79,1.8765,1.4781,1.8756
13 Sep 2006,4.75,4.7787,1.8754,1.4786,1.8746
14 Sep 2006,4.75,4.7802,1.8915,1.4829,1.8907
15 Sep 2006,4.75,4.7843,1.8788,1.4846,1.878
18 Sep 2006,4.75,4.7904,1.8777,1.4796,1.8769
19 Sep 2006,4.75,4.7913,1.8876,1.4853,1.8868
20 Sep 2006,4.75,4.7809,1.89,1.4872,1.8892
21 Sep 2006,4.75,4.7754,1.8977,1.4912,1.8969
22 Sep 2006,4.75,4.7817,1.9032,1.4859,1.9024
25 Sep 2006,4.75,4.8037,1.9,1.4908,1.8993
26 Sep 2006,4.75,4.7879,1.8959,1.4951,1.8951
27 Sep 2006,4.75,4.7795,1.8891,1.4858,1.8883
28 Sep 2006,4.75,4.7976,1.8745,1.4767,1.8737
29 Sep 2006,4.75,4.8972,1.869,1.4749,1.8682
02 Oct 2006,4.75,4.8541,1.8858,1.4791,1.885
03 Oct 2006,4.75,4.9117,1.8898,1.4828,1.8891
04 Oct 2006,4.75,4.7399,1.8848,1.4849,1.8841
05 Oct 2006,4.75,4.8257,1.8777,1.4792,1.8769
06 Oct 2006,4.75,4.7888,1.8706,1.4854,1.8697
09 Oct 2006,4.75,4.8063,1.8662,1.4802,1.8653
10 Oct 2006,4.75,4.8048,1.8565,1.4799,1.8557
11 Oct 2006,4.75,4.8007,1.8573,1.4794,1.8565
12 Oct 2006,4.75,4.8028,1.8573,1.4809,1.8566
13 Oct 2006,4.75,4.7979,1.8563,1.4851,1.8555
16 Oct 2006,4.75,4.7912,1.861,1.4864,1.8602
17 Oct 2006,4.75,4.7987,1.87,1.4908,1.8693
18 Oct 2006,4.75,4.8178,1.8677,1.4919,1.867
19 Oct 2006,4.75,4.8202,1.8765,1.489,1.8758
20 Oct 2006,4.75,4.8423,1.8812,1.4921,1.8805
23 Oct 2006,4.75,4.8489,1.8727,1.4915,1.872
24 Oct 2006,4.75,4.8451,1.8722,1.4919,1.8716
25 Oct 2006,4.75,4.8389,1.8775,1.491,1.8769
26 Oct 2006,4.75,4.8366,1.8879,1.4896,1.8873
27 Oct 2006,4.75,4.8426,1.8973,1.4909,1.8967
30 Oct 2006,4.75,4.8587,1.903,1.496,1.9025
31 Oct 2006,4.75,4.8876,1.9079,1.4943,1.9073
01 Nov 2006,4.75,4.8235,1.9075,1.4929,1.907
02 Nov 2006,4.75,4.7966,1.9077,1.4937,1.9072
03 Nov 2006,4.75,4.7922,1.9013,1.4961,1.9008
06 Nov 2006,4.75,4.7975,1.897,1.4918,1.8965
07 Nov 2006,4.75,4.7983,1.9095,1.4913,1.909
08 Nov 2006,4.75,4.7426,1.9037,1.492,1.9033
09 Nov 2006,5,5.0628,1.8992,1.4841,1.8988
10 Nov 2006,5,5.1016,1.9124,1.4869,1.912
13 Nov 2006,5,5.0927,1.9036,1.4853,1.9032
14 Nov 2006,5,5.09,1.894,1.4783,1.8936
15 Nov 2006,5,5.0707,1.8879,1.4737,1.8875
16 Nov 2006,5,5.058,1.8895,1.4751,1.8891
17 Nov 2006,5,5.0686,1.8949,1.4768,1.8945
20 Nov 2006,5,5.0672,1.8977,1.4803,1.8973
21 Nov 2006,5,5.0652,1.8997,1.4806,1.8992
22 Nov 2006,5,5.068,1.9145,1.4797,1.914
23 Nov 2006,5,5.0737,1.9154,1.4787,1.915
24 Nov 2006,5,5.075,1.9324,1.4757,1.932
27 Nov 2006,5,5.0756,1.9374,1.4759,1.937
28 Nov 2006,5,5.0688,1.9478,1.4808,1.9474
29 Nov 2006,5,5.0622,1.9498,1.4821,1.9494
30 Nov 2006,5,5.078,1.9674,1.484,1.967
01 Dec 2006,5,5.0578,1.9811,1.4852,1.9807
04 Dec 2006,5,5.0553,1.9793,1.4852,1.9789
05 Dec 2006,5,5.0448,1.9714,1.4811,1.971
06 Dec 2006,5,5.0159,1.9706,1.4795,1.9703
07 Dec 2006,5,5.0813,1.9647,1.4773,1.9644
08 Dec 2006,5,5.1172,1.967,1.4769,1.9667
11 Dec 2006,5,5.1121,1.9542,1.4785,1.9539
12 Dec 2006,5,5.09,1.9667,1.4852,1.9664
13 Dec 2006,5,5.0842,1.9675,1.4877,1.9672
14 Dec 2006,5,5.0829,1.963,1.4902,1.9627
15 Dec 2006,5,5.0979,1.9523,1.4912,1.952
18 Dec 2006,5,5.0887,1.9461,1.4891,1.9458
19 Dec 2006,5,5.0806,1.963,1.4905,1.9627
20 Dec 2006,5,5.0784,1.9659,1.4908,1.9656
21 Dec 2006,5,5.078,1.9623,1.4904,1.9619
22 Dec 2006,5,5.0714,1.9606,1.49,1.9602
27 Dec 2006,5,5.0804,1.9556,1.4896,1.9552
28 Dec 2006,5,5.0848,1.9603,1.491,1.9599
29 Dec 2006,5,5.201,1.9574,1.4841,1.957
02 Jan 2007,5,5.0783,1.9732,1.4859,1.9728
03 Jan 2007,5,5.078,1.953,1.4798,1.9526
04 Jan 2007,5,5.0722,1.9451,1.4856,1.9447
05 Jan 2007,5,5.0678,1.9279,1.4837,1.9275
08 Jan 2007,5,5.0526,1.9351,1.4872,1.9347
09 Jan 2007,5,5.0419,1.941,1.4925,1.9406
10 Jan 2007,5,4.9825,1.9354,1.4947,1.9351
11 Jan 2007,5.25,5.2352,1.9415,1.5062,1.9415
12 Jan 2007,5.25,5.3051,1.9604,1.5157,1.9604
15 Jan 2007,5.25,5.3123,1.9664,1.5201,1.9664
16 Jan 2007,5.25,5.3097,1.961,1.5165,1.961
17 Jan 2007,5.25,5.3071,1.9714,1.5223,1.9714
18 Jan 2007,5.25,5.3082,1.9721,1.5228,1.9722
19 Jan 2007,5.25,5.3087,1.9739,1.5249,1.974
22 Jan 2007,5.25,5.3121,1.9762,1.5252,1.9763
23 Jan 2007,5.25,5.3091,1.9864,1.5242,1.9865
24 Jan 2007,5.25,5.3008,1.9655,1.5161,1.9655
25 Jan 2007,5.25,5.3001,1.9708,1.5187,1.9708
26 Jan 2007,5.25,5.3004,1.9596,1.5182,1.9596
29 Jan 2007,5.25,5.3002,1.9579,1.5135,1.9579
30 Jan 2007,5.25,5.3016,1.9614,1.5138,1.9614
31 Jan 2007,5.25,5.3237,1.9574,1.5063,1.9574
01 Feb 2007,5.25,5.3041,1.9705,1.5131,1.9705
02 Feb 2007,5.25,5.3024,1.9683,1.5171,1.9684
05 Feb 2007,5.25,5.3019,1.96,1.5163,1.9601
06 Feb 2007,5.25,5.287,1.9686,1.5199,1.9687
07 Feb 2007,5.25,5.2267,1.9701,1.5135,1.9701
08 Feb 2007,5.25,5.3501,1.9583,1.5021,1.9583
09 Feb 2007,5.25,5.3314,1.9484,1.4991,1.9484
12 Feb 2007,5.25,5.3227,1.9477,1.5026,1.9477
13 Feb 2007,5.25,5.3227,1.9429,1.4929,1.9429
14 Feb 2007,5.25,5.3232,1.9607,1.4939,1.9607
15 Feb 2007,5.25,5.3234,1.9542,1.4869,1.9542
16 Feb 2007,5.25,5.3234,1.95,1.4858,1.95
19 Feb 2007,5.25,5.4,1.9476,1.482,1.9476
20 Feb 2007,5.25,5.3285,1.9571,1.4878,1.9571
21 Feb 2007,5.25,5.3248,1.9523,1.4868,1.9523
22 Feb 2007,5.25,5.3202,1.9525,1.4895,1.9525
23 Feb 2007,5.25,5.3205,1.9628,1.4907,1.9628
26 Feb 2007,5.25,5.3185,1.9631,1.4905,1.9631
27 Feb 2007,5.25,5.3162,1.9656,1.484,1.9656
28 Feb 2007,5.25,5.3178,1.96,1.4836,1.96
01 Mar 2007,5.25,5.3108,1.9576,1.4872,1.9576
02 Mar 2007,5.25,5.298,1.9441,1.4762,1.9442
05 Mar 2007,5.25,5.2881,1.926,1.4702,1.926
06 Mar 2007,5.25,5.2639,1.9255,1.4691,1.9255
07 Mar 2007,5.25,5.2269,1.9305,1.4685,1.9305
08 Mar 2007,5.25,5.3397,1.9301,1.4704,1.9301
09 Mar 2007,5.25,5.3274,1.9319,1.4732,1.9319
12 Mar 2007,5.25,5.3244,1.9291,1.4631,1.9291
13 Mar 2007,5.25,5.3266,1.9321,1.4638,1.9321
14 Mar 2007,5.25,5.3272,1.9337,1.462,1.9337
15 Mar 2007,5.25,5.314,1.9365,1.4617,1.9365
16 Mar 2007,5.25,5.3077,1.9424,1.4592,1.9424
19 Mar 2007,5.25,5.3117,1.9461,1.4633,1.9461
20 Mar 2007,5.25,5.3126,1.9578,1.4732,1.9579
21 Mar 2007,5.25,5.3046,1.9595,1.4728,1.9595
22 Mar 2007,5.25,5.2979,1.9672,1.4726,1.9673
23 Mar 2007,5.25,5.2897,1.9632,1.4759,1.9632
26 Mar 2007,5.25,5.2967,1.9684,1.4764,1.9685
27 Mar 2007,5.25,5.2985,1.9652,1.4724,1.9653
28 Mar 2007,5.25,5.2969,1.9654,1.4703,1.9654
29 Mar 2007,5.25,5.2951,1.9629,1.4722,1.963
30 Mar 2007,5.25,5.3123,1.9612,1.4733,1.9613
02 Apr 2007,5.25,5.2843,1.9776,1.4788,1.9777
03 Apr 2007,5.25,5.2673,1.9783,1.4796,1.9785
04 Apr 2007,5.25,5.2546,1.9771,1.4784,1.9772
05 Apr 2007,5.25,5.3416,1.9718,1.4675,1.9718
10 Apr 2007,5.25,5.3122,1.9724,1.4676,1.9724
11 Apr 2007,5.25,5.3182,1.9789,1.4725,1.9789
12 Apr 2007,5.25,5.317,1.9793,1.4666,1.9793
13 Apr 2007,5.25,5.3111,1.9828,1.4673,1.9828
16 Apr 2007,5.25,5.3058,1.9901,1.4688,1.9901
17 Apr 2007,5.25,5.3027,2.005,1.4777,2.0051
18 Apr 2007,5.25,5.2833,2.0053,1.4764,2.0054
19 Apr 2007,5.25,5.2731,2.0025,1.4717,2.0026
20 Apr 2007,5.25,5.2775,2.0034,1.474,2.0035
23 Apr 2007,5.25,5.276,2.0002,1.4745,2.0003
24 Apr 2007,5.25,5.2689,2.0026,1.4702,2.0028
25 Apr 2007,5.25,5.2786,2.0055,1.4683,2.0057
26 Apr 2007,5.25,5.2891,1.9917,1.4641,1.9919
27 Apr 2007,5.25,5.2843,2.0018,1.4658,2.002
30 Apr 2007,5.25,5.2935,1.9994,1.4654,1.9997
01 May 2007,5.25,5.2943,1.9989,1.4703,1.9992
02 May 2007,5.25,5.2801,1.9899,1.4638,1.9902
03 May 2007,5.25,5.2761,1.9875,1.4655,1.9879
04 May 2007,5.25,5.2635,1.9915,1.466,1.9919
08 May 2007,5.25,5.2675,1.9898,1.4712,1.9902
09 May 2007,5.25,5.2561,1.9965,1.4735,1.9969
10 May 2007,5.5,5.5762,1.9824,1.4674,1.9828
11 May 2007,5.5,5.5651,1.9821,1.466,1.9825
14 May 2007,5.5,5.5589,1.9801,1.4628,1.9805
15 May 2007,5.5,5.5556,1.9836,1.4593,1.984
16 May 2007,5.5,5.5445,1.9824,1.4606,1.9828
17 May 2007,5.5,5.5539,1.9748,1.464,1.9752
18 May 2007,5.5,5.5404,1.9739,1.463,1.9743
21 May 2007,5.5,5.5402,1.9689,1.4632,1.9693
22 May 2007,5.5,5.5464,1.9737,1.4668,1.9747
23 May 2007,5.5,5.5773,1.9886,1.4745,1.989
24 May 2007,5.5,5.5728,1.9851,1.4777,1.9855
25 May 2007,5.5,5.5764,1.9844,1.475,1.9848
29 May 2007,5.5,5.5718,1.9812,1.4697,1.9816
30 May 2007,5.5,5.5669,1.9745,1.4705,1.9749
31 May 2007,5.5,5.5491,1.9778,1.4702,1.9782
01 Jun 2007,5.5,5.5424,1.9786,1.4748,1.979
04 Jun 2007,5.5,5.5266,1.9908,1.4767,1.9912
05 Jun 2007,5.5,5.5066,1.9924,1.4737,1.9929
06 Jun 2007,5.5,5.5494,1.9913,1.4761,1.9917
07 Jun 2007,5.5,5.5847,1.9802,1.4715,1.9806
08 Jun 2007,5.5,5.5742,1.9671,1.4728,1.9675
11 Jun 2007,5.5,5.5741,1.9668,1.4741,1.9672
12 Jun 2007,5.5,5.5685,1.9731,1.4821,1.9735
13 Jun 2007,5.5,5.561,1.9724,1.4828,1.9728
14 Jun 2007,5.5,5.5568,1.969,1.4792,1.9694
15 Jun 2007,5.5,5.5567,1.9765,1.4792,1.9769
18 Jun 2007,5.5,5.5581,1.9804,1.4787,1.9808
19 Jun 2007,5.5,5.5535,1.9869,1.4822,1.9873
20 Jun 2007,5.5,5.5438,1.9924,1.4851,1.9929
21 Jun 2007,5.5,5.5443,1.992,1.4871,1.9925
22 Jun 2007,5.5,5.5432,1.9952,1.4862,1.9958
25 Jun 2007,5.5,5.5442,1.9961,1.4841,1.9966
26 Jun 2007,5.5,5.5241,1.9988,1.4852,1.9994
27 Jun 2007,5.5,5.5068,1.9962,1.4867,1.9968
28 Jun 2007,5.5,5.9199,2.0019,1.4873,2.0026
29 Jun 2007,5.5,6.4568,2.0057,1.4857,2.0064
02 Jul 2007,5.5,6.4707,2.0128,1.4774,2.0136
03 Jul 2007,5.5,6.4128,2.0157,1.4814,2.0165
04 Jul 2007,5.5,5.614,2.0148,1.4793,2.0156
05 Jul 2007,5.75,5.8154,2.0096,1.4782,2.0104
06 Jul 2007,5.75,5.8202,2.0123,1.4767,2.0131
09 Jul 2007,5.75,5.812,2.0142,1.4786,2.0151
10 Jul 2007,5.75,5.8034,2.023,1.4751,2.0238
11 Jul 2007,5.75,5.8057,2.0335,1.4767,2.0343
12 Jul 2007,5.75,5.8037,2.0281,1.4733,2.0289
13 Jul 2007,5.75,5.8012,2.0318,1.4756,2.0326
16 Jul 2007,5.75,5.8025,2.0353,1.4784,2.0362
17 Jul 2007,5.75,5.7971,2.0437,1.4832,2.0446
18 Jul 2007,5.75,5.7968,2.0514,1.4862,2.0522
19 Jul 2007,5.75,5.7925,2.0491,1.483,2.0499
20 Jul 2007,5.75,5.7784,2.0544,1.4854,2.0552
23 Jul 2007,5.75,5.7781,2.0571,1.4894,2.058
24 Jul 2007,5.75,5.7756,2.0604,1.491,2.0613
25 Jul 2007,5.75,5.7715,2.0486,1.4954,2.0495
26 Jul 2007,5.75,5.7731,2.0456,1.4915,2.0464
27 Jul 2007,5.75,5.7749,2.0298,1.487,2.0306
30 Jul 2007,5.75,5.7775,2.0233,1.4795,2.0242
31 Jul 2007,5.75,5.7774,2.0313,1.4843,2.0322
01 Aug 2007,5.75,5.7601,2.0285,1.4838,2.0293
02 Aug 2007,5.75,5.7914,2.0318,1.4865,2.0326
03 Aug 2007,5.75,5.8006,2.0381,1.4811,2.0389
06 Aug 2007,5.75,5.8112,2.0305,1.4725,2.0314
07 Aug 2007,5.75,5.8071,2.0204,1.4684,2.0212
08 Aug 2007,5.75,5.8038,2.0378,1.4752,2.0386
09 Aug 2007,5.75,6.0186,2.0291,1.4812,2.0299
10 Aug 2007,5.75,6.49,2.0187,1.4765,2.0196
13 Aug 2007,5.75,6.1851,2.0105,1.4775,2.0116
14 Aug 2007,5.75,5.9554,1.9991,1.4737,2
15 Aug 2007,5.75,5.9009,1.9898,1.4781,1.991
16 Aug 2007,5.75,5.8771,1.9801,1.4786,1.9816
17 Aug 2007,5.75,5.9935,1.9846,1.4698,1.986
20 Aug 2007,5.75,5.9293,1.9842,1.4731,1.9857
21 Aug 2007,5.75,5.8318,1.9819,1.4701,1.9834
22 Aug 2007,5.75,5.8129,1.9899,1.4732,1.9913
23 Aug 2007,5.75,5.8057,2.0043,1.4775,2.0057
24 Aug 2007,5.75,5.814,2.0083,1.4734,2.0096
28 Aug 2007,5.75,5.8068,2.0083,1.4728,2.0095
29 Aug 2007,5.75,5.8175,2.0134,1.4758,2.0144
30 Aug 2007,5.75,5.9432,2.0143,1.4777,2.0154
31 Aug 2007,5.75,6.1242,2.016,1.4795,2.0171
03 Sep 2007,5.75,6.1141,2.0171,1.4828,2.018
04 Sep 2007,5.75,5.9913,2.0091,1.4795,2.0102
05 Sep 2007,5.75,5.8006,2.0189,1.4797,2.0199
